idinmueble,cct1,cct2,cct3,cct4,inmueble,principal,alcaldia,coord_x,coord_y,CVEGEO_AGEB,CVE_MUN,CVE_AGEB,matricula_911,fuente_matricula_base,mat_2024_2025,mat_2025_2026,mat_2026_2027,mat_2027_2028,mat_2028_2029,mat_2029_2030,mat_2030_2031,mat_2031_2032,mat_2032_2033,mat_2033_2034,mat_2034_2035,mat_2035_2036,observaciones
802489,09DST0056B,,,,ESCUELA SECUNDARIA TÉCNICA 56,Secundaria,Tlalpan,-99.144784,19.19281,0901200272032,012,2032,747,Estadística 911,747,734,720,707,695,682,670,658,646,634,623,612,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802490,09DST0096C,,,,ESCUELA SECUNDARIA TÉCNICA 96,Secundaria,Tlalpan,-99.206608,19.2215603,0901200261532,012,1532,866,Estadística 911,866,851,835,820,805,791,776,762,748,735,722,709,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802491,09DPR2816V,,,,ESTADO DE QUERETARO,Primaria,Tlalpan,-99.17838,19.2807,0901200010939,012,0939,467,Estadística 911,467,458,448,440,430,422,413,405,397,388,381,373,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802492,09DES0151N,09DES4151O,,,ESTADO DE QUINTANA ROO,Secundaria,Tlalpan,-99.186549,19.234051,0901200011602,012,1602,1430,Estadística 911,1430,1404,1379,1354,1330,1306,1282,1259,1236,1214,1192,1171,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802493,09DPR1987H,09DPR1986I,,,FRANCISCO I. MADERO,Primaria,Tlalpan,-99.205892,19.218341,0901200261532,012,1532,1248,Estadística 911,1248,1222,1197,1173,1149,1126,1103,1081,1059,1037,1016,995,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802494,09DPR2234Q,09DPR2473Q,,,GRAL. LAZARO CARDENAS DEL RIO,Primaria,Tlalpan,-99.140114,19.297451,090120001045A,012,045A,292,Estadística 911,292,286,280,274,269,263,258,252,248,242,238,233,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802495,09DPR0046J,09DPR5140W,,,GUSTAVO BAZ PRADA,Primaria,Tlalpan,-99.230411,19.272722,0901200012051,012,2051,872,Estadística 911,872,854,837,820,804,787,771,755,740,725,710,696,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802496,09DPR0034E,09DPR4006J,,,INDIRA GANDHI,Primaria,Tlalpan,-99.221643,19.290466,0901200010642,012,0642,662,Estadística 911,662,649,636,622,610,597,586,573,562,551,539,528,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802497,09DPR1758O,09DPR1760C,,,ISAAC OCHOTERENA,Primaria,Tlalpan,-99.167039,19.273613,0901200011157,012,1157,391,Estadística 911,391,383,376,368,361,353,346,339,332,326,319,312,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802498,09DPR1863Z,09DPR1961Z,09DBA0181L,09DBS0029P,JACINTO CANEK,Primaria,Tlalpan,-99.218801,19.288502,0901200010657,012,0657,794,Estadística 911,794,778,762,747,731,716,702,687,673,660,647,634,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802499,09DPR2012G,09DPR5040X,,,LEYES DE REFORMA DEL 57,Primaria,Tlalpan,-99.200612,19.226221,0901200261674,012,1674,1587,Estadística 911,1587,1555,1523,1493,1463,1432,1403,1375,1347,1319,1293,1266,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802500,09DPR2011H,,,,LUIS DE LA BRENA,Primaria,Tlalpan,-99.16334,19.23493,0901200011212,012,1212,495,Estadística 911,495,486,476,465,456,447,438,429,420,412,403,395,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802501,09DPR2838G,09DPR2949L,,,MARGARITA MAZA DE JUÁREZ,Primaria,Tlalpan,-99.13342,19.30596,0901200010197,012,0197,523,Estadística 911,523,513,502,492,482,472,463,453,444,435,426,418,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802502,09DPR2232S,,,,MARTÍN DE LA CRUZ,Primaria,Tlalpan,-99.12811,19.2896,0901200010712,012,0712,351,Estadística 911,351,344,337,330,324,317,311,304,298,292,286,280,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802503,09DPR2010I,09DPR2009T,,,MIGUEL RAMÍREZ CASTAÑEDA,Primaria,Tlalpan,-99.181106,19.288652,0901200010360,012,0360,310,Estadística 911,310,303,298,291,285,280,273,268,263,257,253,247,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802504,09DPR2003Z,,,,NIGER,Primaria,Tlalpan,-99.12434,19.2903,0901200010727,012,0727,398,Estadística 911,398,389,382,374,366,359,351,344,337,330,324,317,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802505,09DES0125P,09DES4125Q,,,PABLO CASALS,Secundaria,Tlalpan,-99.156123,19.285887,0901200010977,012,0977,1427,Estadística 911,1427,1401,1376,1351,1326,1302,1279,1256,1234,1211,1189,1168,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802506,09DPR3145D,09DPR5090E,,,PROFR. ABEL ORTEGA FLORES,Primaria,Tlalpan,-99.164483,19.264007,0901200012263,012,2263,359,Estadística 911,359,351,344,337,330,324,317,311,305,298,292,286,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802507,09DPR2848N,09DPR2749N,,,PROFR. CECILIO MIJARES POBLANO,Primaria,Tlalpan,-99.237051,19.272333,0901200011509,012,1509,983,Estadística 911,983,963,943,924,905,887,869,852,834,817,800,785,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802508,09DPR3027P,,,,PROFR. EFREN NUÑEZ MATA,Primaria,Tlalpan,-99.183265,19.286103,0901200010676,012,0676,457,Estadística 911,457,448,438,429,420,412,403,396,388,380,372,365,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802509,09DPR3206A,09DPR0035D,,,PROFR HERMILO ZAVALZA DEL VALLE,Primaria,Tlalpan,-99.223566,19.275284,0901200011443,012,1443,502,Estadística 911,502,492,483,472,463,454,444,435,427,418,409,401,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802510,09DPR0045K,,,,PROFR. JOSÉ S. BENITEZ,Primaria,Tlalpan,-99.202283,19.282437,0901200012193,012,2193,581,Estadística 911,581,569,558,547,535,524,514,503,493,483,473,464,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802511,09DPR4187J,09DPR4188I,,,PROFR. SAUL VENANCIO ANCHONDO LOZOYA,Primaria,Tlalpan,-99.225903,19.26706,0901200011513,012,1513,1046,Estadística 911,1046,1025,1004,984,964,944,925,906,887,869,852,834,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802512,09DPR2624F,09DPR2639H,,,PROFR. SOSTENES NICOLAS CHAPA NIETO,Primaria,Tlalpan,-99.191368,19.271723,0901200012278,012,2278,510,Estadística 911,510,499,489,480,470,460,451,442,432,424,415,407,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802513,09DPR2622H,09DPR2625E,,,PROFRA. AMANDA PALAFOX Y BAZ,Primaria,Tlalpan,-99.176675,19.269471,0901200011161,012,1161,687,Estadística 911,687,673,660,647,633,620,608,595,584,571,559,549,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802514,09DPR0129S,09DPR5028B,,,PROFRA. AURORA LÓPEZ VELARDE BERUMEN,Primaria,Tlalpan,-99.103981,19.294573,090120001198A,012,198A,292,Estadística 911,292,286,280,274,269,263,258,252,248,242,238,233,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802515,09DPR2297B,09DPR2298A,,,PROFRA. CONCEPCIÓN PATIÑO VALDEZ,Primaria,Tlalpan,-99.223156,19.295428,0901200010337,012,0337,366,Estadística 911,366,358,351,343,336,330,323,317,310,304,298,292,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802516,09DPR2619U,09DPR4181P,,,PROFRA. EMMA GODOY,Primaria,Tlalpan,-99.21905,19.276111,0901200011458,012,1458,489,Estadística 911,489,479,469,459,450,441,432,424,415,407,398,390,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802517,09DPR4245J,09DPR5129Z,,,PROVINCIA DE QUEBEC,Primaria,Tlalpan,-99.225892,19.284581,0901200010820,012,0820,412,Estadística 911,412,403,395,387,379,372,364,357,350,342,335,329,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802518,09DPR2004Y,,,,RIO PANUCO,Primaria,Tlalpan,-99.162435,19.295376,0901200010407,012,0407,247,Estadística 911,247,242,237,232,227,223,218,214,210,205,201,197,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802519,09DPR2231T,,,,SOMALIA,Primaria,Tlalpan,-99.12448,19.28769,0901200010765,012,0765,488,Estadística 911,488,479,469,459,450,441,432,423,414,406,398,390,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802520,09DPR2295D,,,,TEOFILO ÁLVAREZ BORBOA,Primaria,Tlalpan,-99.13314,19.287577,0901200010708,012,0708,318,Estadística 911,318,312,305,299,293,287,281,275,270,264,259,253,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802521,09DPR1999M,09DPR1997O,09DBA0087G,09DBS0004G,TIBURCIO MONTIEL,Primaria,Tlalpan,-99.173212,19.253225,0901200012013,012,2013,1094,Estadística 911,1094,1071,1050,1029,1008,987,967,947,928,909,891,872,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802522,09DES0281G,09DES4281H,,,TLACOTALPAN,Secundaria,Tlalpan,-99.218721,19.275656,0901200011458,012,1458,978,Estadística 911,978,960,943,926,909,893,877,861,846,830,816,801,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802523,09DPR2001A,,,,UCRANIA,Primaria,Tlalpan,-99.12434,19.2903,0901200010727,012,0727,343,Estadística 911,343,336,329,323,316,310,303,297,291,285,279,274,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802524,09DES0173Z,09DES4173Z,,,YURI A. GAGARIN,Secundaria,Tlalpan,-99.183912,19.286323,0901200010676,012,0676,782,Estadística 911,782,768,754,741,727,714,701,688,676,664,652,640,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802525,09DPR5157W,,,,ATENEO DE LA JUVENTUD,Primaria,Tlalpan,-99.141691,19.198852,0901200272032,012,2032,667,Estadística 911,667,653,640,627,614,602,589,578,566,554,543,532,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
999907,09DPR0025X,09DPR0058O,,,NUEVA CREACION,Primaria,Tlalpan,-99.18208,19.21444,0901200262403,012,2403,327,Estadística 911,327,320,314,308,301,295,289,283,277,272,266,261,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802526,09DPR2436M,09DPR2438K,,,ESTADO DE MICHOACÁN,Primaria,Venustiano Carranza,-99.114586,19.446576,090170001023A,017,023A,508,Estadística 911,508,494,481,467,454,442,430,418,407,396,385,374,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802527,09DPR1008N,09DPR1007O,,,24 DE FEBRERO,Primaria,Venustiano Carranza,-99.097989,19.431628,090170001055A,017,055A,285,Estadística 911,285,277,270,262,255,248,241,235,228,222,215,210,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802528,09DJN0702P,,,,ADELA OSORIO GRANADOS,Preescolar,Venustiano Carranza,-99.113304,19.44708,090170001023A,017,023A,225,Estadística 911,225,216,207,199,191,183,176,169,162,155,149,143,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802529,09DJN0247Q,09DJN0314Y,,,ADOLFO LÓPEZ MATEOS,Preescolar,Venustiano Carranza,-99.07189,19.421248,0901700011030,017,1030,173,Estadística 911,173,166,159,153,146,141,135,129,124,119,115,109,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802530,09DJN0807J,,,,ANDRES MOLINA ENRIQUEZ,Preescolar,Venustiano Carranza,-99.108907,19.440149,0901700010386,017,0386,143,Estadística 911,143,137,132,127,121,116,112,107,103,99,95,91,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802531,09DPR0947Z,,,,ANGEL DE CAMPO,Primaria,Venustiano Carranza,-99.095563,19.42737,0901700010668,017,0668,260,Estadística 911,260,253,246,240,233,227,221,214,208,203,197,192,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802532,09DPR2373R,09DPR2371T,,,ARQ. MANUEL TOLSA,Primaria,Venustiano Carranza,-99.11304,19.445407,0901700010244,017,0244,321,Estadística 911,321,312,304,295,287,279,272,264,257,250,243,237,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802533,09DPR2313C,09DPR2108T,,,ARTEMIO DE VALLE ARIZPE,Primaria,Venustiano Carranza,-99.1188,19.414928,0901700011064,017,1064,319,Estadística 911,319,310,302,293,285,277,270,262,255,248,242,235,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802534,09DJN0765A,,,,AXAYACATL,Preescolar,Venustiano Carranza,-99.081852,19.409205,0901700011276,017,1276,76,Estadística 911,76,73,70,67,64,62,60,57,54,52,50,48,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802535,09DPR1005Q,,,,BELGICA,Primaria,Venustiano Carranza,-99.102011,19.412935,090170001137A,017,137A,263,Estadística 911,263,256,249,242,235,229,223,216,210,204,199,194,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802536,09DJN1182D,,,,CAPITAN EMILIO CARRANZA,Preescolar,Venustiano Carranza,-99.087446,19.435838,0901700010564,017,0564,105,Estadística 911,105,101,96,93,89,86,82,79,75,73,69,66,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
802537,09DJN0970K,,,,CAPUTZIHIL,Preescolar,Venustiano Carranza,-99.08123,19.410703,0901700011276,017,1276,116,Estadística 911,116,111,107,103,98,94,90,87,84,80,77,74,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
